2008,10,13,MYL,Sell,100
2009,1,5,MYL,Buy,100
2009,1,12,MYL,Sell,100
2009,2,18,NBR,Buy,100
2009,2,25,NBR,Sell,100
2009,2,27,NBR,Buy,100
2009,3,6,NBR,Sell,100
2009,3,30,NBR,Buy,100
2009,4,6,NBR,Sell,100
2009,1,30,NI,Buy,100
2009,2,6,NI,Sell,100
2009,2,17,NI,Buy,100
2009,2,24,NI,Sell,100
2009,3,30,NI,Buy,100
2009,4,6,NI,Sell,100
2009,4,6,NI,Buy,100
2009,4,14,NI,Sell,100
2008,9,15,NVDA,Buy,100
2008,9,22,NVDA,Sell,100
2008,10,2,NVDA,Buy,100
2008,10,9,NVDA,Sell,100
2009,3,20,NVDA,Buy,100
2009,3,27,NVDA,Sell,100
2009,3,24,NVDA,Buy,100
2009,3,31,NVDA,Sell,100
2009,3,30,NVDA,Buy,100
2009,4,6,NVDA,Sell,100
2009,5,8,NVDA,Buy,100
2009,5,15,NVDA,Sell,100
2008,12,17,NWL,Buy,100
2008,12,24,NWL,Sell,100
2009,1,13,NWL,Buy,100
2009,1,21,NWL,Sell,100
2009,6,23,NWL,Buy,100
2009,6,30,NWL,Sell,100
2009,7,7,NWL,Buy,100
2009,7,14,NWL,Sell,100
2008,10,8,NWSA,Buy,100
2008,10,15,NWSA,Sell,100
2008,10,14,NWSA,Buy,100
2008,10,21,NWSA,Sell,100
2008,11,5,NWSA,Buy,100
2008,11,12,NWSA,Sell,100
2009,6,15,NWSA,Buy,100
2009,6,22,NWSA,Sell,100
2009,7,29,NWSA,Buy,100
2009,8,5,NWSA,Sell,100
2009,3,9,OI,Buy,100
2009,3,16,OI,Sell,100
2009,8,6,PCS,Buy,100
2009,8,13,PCS,Sell,100
2009,9,24,PCS,Buy,100
2009,10,1,PCS,Sell,100
2008,11,20,PFG,Buy,100
2008,11,28,PFG,Sell,100
2009,2,23,PFG,Buy,100
2009,3,2,PFG,Sell,100
2009,2,27,PFG,Buy,100
2009,3,6,PFG,Sell,100
2009,3,30,PFG,Buy,100
2009,4,6,PFG,Sell,100
2009,3,9,PGR,Buy,100
2009,3,16,PGR,Sell,100
2008,1,3,PHM,Buy,100
2008,1,10,PHM,Sell,100
2008,6,30,PHM,Buy,100
2008,7,8,PHM,Sell,100
2008,7,9,PHM,Buy,100
2008,7,16,PHM,Sell,100
2008,10,15,PHM,Buy,100
2008,10,22,PHM,Sell,100
2008,10,22,PHM,Buy,100
2008,10,29,PHM,Sell,100
2008,11,10,PHM,Buy,100
2008,11,17,PHM,Sell,100
2008,12,1,PHM,Buy,100
2008,12,8,PHM,Sell,100
2009,2,17,PHM,Buy,100
2009,2,24,PHM,Sell,100
2009,3,16,PHM,Buy,100
2009,3,23,PHM,Sell,100
2009,3,20,PHM,Buy,100
2009,3,27,PHM,Sell,100
2009,4,8,PHM,Buy,100
2009,4,16,PHM,Sell,100
2009,5,13,PHM,Buy,100
2009,5,20,PHM,Sell,100
2009,5,20,PHM,Buy,100
2009,5,28,PHM,Sell,100
2009,10,21,PHM,Buy,100
2009,10,28,PHM,Sell,100
2009,10,26,PHM,Buy,100
2009,11,2,PHM,Sell,100
2009,11,12,PHM,Buy,100
2009,11,19,PHM,Sell,100
2009,11,19,PHM,Buy,100
2009,11,27,PHM,Sell,100
2009,12,28,PHM,Buy,100
2009,12,30,PHM,Sell,100
2009,3,6,PLD,Buy,100
2009,3,13,PLD,Sell,100
2008,7,7,RF,Buy,100
2008,7,14,RF,Sell,100
2008,7,9,RF,Buy,100
2008,7,16,RF,Sell,100
2008,7,25,RF,Buy,100
2008,8,1,RF,Sell,100
2008,8,7,RF,Buy,100
2008,8,14,RF,Sell,100
2008,9,29,RF,Buy,100
2008,10,6,RF,Sell,100
2008,10,8,RF,Buy,100
2008,10,15,RF,Sell,100
2008,10,23,RF,Buy,100
2008,10,30,RF,Sell,100
2008,11,12,RF,Buy,100
2008,11,19,RF,Sell,100
2008,11,14,RF,Buy,100
2008,11,21,RF,Sell,100
2008,12,1,RF,Buy,100
2008,12,8,RF,Sell,100
2008,11,18,RHT,Buy,100
2008,11,25,RHT,Sell,100
2008,11,20,RRD,Buy,100
2008,11,28,RRD,Sell,100
2009,1,23,RRD,Buy,100
2009,1,30,RRD,Sell,100
2009,1,30,RRD,Buy,100
2009,2,6,RRD,Sell,100
2009,2,9,RRD,Buy,100
2009,2,17,RRD,Sell,100
2009,4,20,RRD,Buy,100
2009,4,27,RRD,Sell,100
2008,1,18,S,Buy,100
2008,1,28,S,Sell,100
2008,2,5,S,Buy,100
2008,2,12,S,Sell,100
2008,2,14,S,Buy,100
2008,2,22,S,Sell,100
2008,10,22,SBUX,Buy,100
2008,10,29,SBUX,Sell,100
2008,10,24,SBUX,Buy,100
2008,10,31,SBUX,Sell,100
2008,11,11,SBUX,Buy,100
2008,11,18,SBUX,Sell,100
2009,1,7,SBUX,Buy,100
2009,1,14,SBUX,Sell,100
2009,1,9,SBUX,Buy,100
2009,1,16,SBUX,Sell,100
2009,2,10,SBUX,Buy,100
2009,2,18,SBUX,Sell,100
2009,2,17,SBUX,Buy,100
2009,2,24,SBUX,Sell,100
2008,10,1,SLM,Buy,100
